17696,6944
17920,6944
18144,6944
18368,6944
18592,6944
18816,6944
19712,6944
20160,6944
20384,6944
16800,7168
17024,7168
17248,7168
17472,7168
17696,7168
17920,7168
18144,7168
18368,7168
18592,7168
18816,7168
19040,7168
19264,7168
19488,7168
19936,7168
20160,7168
20608,7168
14336,7392
14560,7392
14784,7392
15008,7392
15232,7392
16128,7392
16352,7392
16576,7392
16800,7392
17024,7392
17248,7392
17472,7392
17696,7392
17920,7392
18144,7392
18368,7392
18592,7392
18816,7392
19040,7392
19264,7392
19488,7392
19712,7392
19936,7392
20384,7392
20608,7392
21504,7392
21728,7392
21952,7392
22176,7392
11424,7616
11648,7616
11872,7616
12096,7616
12320,7616
12544,7616
14112,7616
14336,7616
14560,7616
14784,7616
15008,7616
15232,7616
15456,7616
15680,7616
15904,7616
16128,7616
16352,7616
16576,7616
16800,7616
17024,7616
17248,7616
17472,7616
17696,7616
17920,7616
18144,7616
18368,7616
18592,7616
18816,7616
19040,7616
19264,7616
19488,7616
19712,7616
19936,7616
20160,7616
20832,7616
21504,7616
21728,7616
21952,7616
22176,7616
22400,7616
10528,7840
10752,7840
10976,7840
11200,7840
11424,7840
11648,7840
11872,7840
12096,7840
12320,7840
12544,7840
12768,7840
12992,7840
13216,7840
13440,7840
13664,7840
13888,7840
14112,7840
14336,7840
14560,7840
14784,7840
15008,7840
15232,7840
15456,7840
15680,7840
15904,7840
16800,7840
17024,7840
17248,7840
17472,7840
17696,7840
17920,7840
18144,7840
18368,7840
18592,7840
18816,7840
19040,7840
19712,7840
19936,7840
20160,7840
21056,7840
21280,7840
21504,7840
21728,7840
21952,7840
22176,7840
22400,7840
22624,7840
22848,7840
9856,8064
10080,8064
10304,8064
10528,8064
10752,8064
10976,8064
11200,8064
11424,8064
11648,8064
11872,8064
12096,8064
12320,8064
12544,8064
12768,8064
12992,8064
13216,8064
13440,8064
13664,8064
13888,8064
14112,8064
14336,8064
14560,8064
14784,8064
15008,8064
15232,8064
15456,8064
15680,8064
16352,8064
16800,8064
17024,8064
17248,8064
17472,8064
17696,8064
17920,8064
18144,8064
18368,8064
18592,8064
18816,8064
19040,8064
19264,8064
19488,8064
19712,8064
19936,8064
20160,8064
20384,8064
20608,8064
21056,8064
21280,8064
21504,8064
21728,8064
21952,8064
22176,8064
22400,8064
22624,8064
22848,8064
8288,8288
8512,8288
8736,8288
8960,8288
9184,8288
9408,8288
9632,8288
9856,8288
10080,8288
10304,8288
10528,8288
10752,8288
10976,8288
11200,8288
11424,8288
11648,8288
11872,8288
12096,8288
12320,8288
12544,8288
12768,8288
12992,8288
13216,8288
13440,8288
13664,8288
13888,8288
14112,8288
14336,8288
14560,8288
14784,8288
15008,8288
15232,8288
15456,8288
15680,8288
16576,8288
16800,8288
17024,8288
17248,8288
17472,8288
17696,8288
17920,8288
18144,8288
18368,8288
18592,8288
18816,8288
19040,8288
19264,8288
19488,8288
19712,8288
19936,8288
20160,8288
20384,8288
20832,8288
21056,8288
21280,8288
21504,8288
21728,8288
21952,8288
22176,8288
22400,8288
22624,8288
22848,8288
8064,8512
8288,8512
8512,8512
8736,8512
8960,8512
9184,8512
9408,8512
9632,8512
9856,8512
10080,8512
10304,8512
10528,8512
10752,8512
10976,8512
11200,8512
11424,8512
11648,8512
11872,8512
12096,8512
12320,8512
12544,8512
12768,8512
12992,8512
13216,8512
13440,8512
13664,8512
13888,8512
14112,8512
14336,8512
14560,8512
14784,8512
15008,8512
15232,8512
15456,8512
15680,8512
15904,8512
16128,8512
16352,8512
16576,8512
16800,8512
17024,8512
17248,8512
17472,8512
17696,8512
17920,8512
18144,8512
18368,8512
18592,8512
18816,8512
19040,8512
19264,8512
19488,8512
19712,8512
19936,8512
20160,8512
20384,8512
20832,8512
21056,8512
21280,8512
21504,8512
21728,8512
21952,8512
22176,8512
22400,8512
22624,8512
22848,8512
8064,8736
8288,8736
8512,8736
8736,8736
8960,8736
9184,8736
9408,8736
9632,8736
9856,8736
10080,8736
10304,8736
10528,8736
10752,8736
10976,8736
11200,8736
11424,8736
11648,8736
11872,8736
12096,8736
12320,8736
12544,8736
12768,8736
12992,8736
13216,8736
13440,8736
13664,8736
13888,8736
14112,8736
14336,8736
14560,8736
14784,8736
15008,8736
15232,8736
15456,8736
15680,8736
15904,8736
16128,8736
16352,8736
16576,8736
16800,8736
17024,8736
17248,8736
17472,8736
17696,8736
17920,8736
18144,8736
18368,8736
18592,8736
18816,8736
19040,8736
19264,8736
19488,8736
19712,8736
19936,8736
20160,8736
20384,8736
21056,8736
21280,8736
21504,8736
21728,8736
21952,8736
22176,8736
22400,8736
22624,8736
7840,8960
8064,8960
8288,8960
8512,8960
8736,8960
8960,8960
9184,8960
9408,8960
9632,8960
9856,8960
10080,8960
10304,8960
10528,8960
10752,8960
10976,8960
11200,8960
11424,8960
11648,8960
11872,8960
12096,8960
12320,8960
12544,8960
12768,8960
12992,8960
13216,8960
13440,8960
13664,8960
13888,8960
14112,8960
14336,8960
14560,8960
14784,8960
15008,8960
15232,8960
15456,8960
15680,8960
15904,8960
16128,8960
16352,8960
16576,8960
16800,8960
17024,8960
17248,8960
17472,8960
17696,8960
17920,8960
18144,8960
18368,8960
18592,8960
18816,8960
19040,8960
19264,8960
19488,8960
19712,8960
19936,8960
20160,8960
20608,8960
20832,8960
21056,8960
21280,8960
21504,8960
21728,8960
21952,8960
22176,8960
22400,8960
22624,8960
22848,8960
29568,8960
7392,9184
7616,9184
7840,9184
8064,9184
8288,9184
8512,9184
8736,9184
8960,9184
9184,9184
9408,9184
9632,9184
9856,9184
10080,9184
10304,9184
10528,9184
10752,9184
10976,9184
11200,9184
11424,9184
11648,9184
11872,9184
12096,9184
12320,9184
12544,9184
12768,9184
12992,9184
13216,9184
13440,9184
13664,9184
13888,9184
14112,9184
14336,9184
14560,9184
14784,9184
15008,9184
15232,9184
15456,9184
15680,9184
15904,9184
16128,9184
16352,9184
16576,9184
16800,9184
17024,9184
17248,9184
17472,9184
17696,9184
17920,9184
18144,9184
18368,9184
18592,9184
18816,9184
19040,9184
19264,9184
19488,9184
19712,9184
19936,9184
20160,9184
20384,9184
20608,9184
20832,9184
21056,9184
21280,9184
21504,9184
21728,9184
21952,9184
22176,9184
22400,9184
22624,9184
22848,9184
28672,9184
28896,9184
29120,9184
29568,9184
29792,9184
30016,9184
30240,9184
7392,9408
7616,9408
7840,9408
8064,9408
8288,9408
8512,9408
8736,9408
8960,9408
9184,9408
9408,9408
9632,9408
9856,9408
10080,9408
10304,9408
10528,9408
10752,9408
10976,9408
11200,9408
11424,9408
11648,9408
11872,9408
12096,9408
12320,9408
12544,9408
12768,9408
12992,9408
13216,9408
13440,9408
13664,9408
13888,9408
14112,9408
14336,9408
14560,9408
14784,9408
15008,9408
15232,9408
15456,9408
15680,9408
15904,9408
16128,9408
16352,9408
16576,9408
16800,9408
17696,9408
18368,9408
18816,9408
19040,9408
19264,9408
19488,9408
19712,9408
19936,9408
20160,9408
20384,9408
20608,9408
20832,9408
21056,9408
21280,9408
21504,9408
21728,9408
21952,9408
22176,9408
22400,9408
22624,9408
22848,9408
28448,9408
28672,9408
28896,9408
29792,9408
30016,9408
30240,9408
30464,9408
7168,9632
7392,9632
7616,9632
7840,9632
8064,9632
8288,9632
8512,9632
8736,9632
8960,9632
9184,9632
9408,9632
9632,9632
9856,9632
10080,9632
10304,9632
10528,9632
10752,9632
10976,9632
11200,9632
11424,9632
11648,9632
11872,9632
12096,9632
12320,9632
12544,9632
12768,9632
12992,9632
13216,9632
13440,9632
13664,9632
13888,9632
14112,9632
14336,9632
14560,9632
14784,9632
15008,9632
15232,9632
15456,9632
16128,9632
19040,9632
19264,9632
19488,9632
19712,9632
19936,9632
20160,9632
20384,9632
20608,9632
20832,9632
21056,9632
21280,9632
21504,9632
21728,9632
21952,9632
22176,9632
22400,9632
22624,9632
28224,9632
28448,9632
28672,9632
29792,9632
30016,9632
30240,9632
30464,9632
7168,9856
7392,9856
7616,9856
7840,9856
8064,9856
8288,9856
8512,9856
8736,9856
8960,9856
9184,9856
9408,9856
9632,9856
9856,9856
10080,9856
10304,9856
10528,9856
10752,9856
10976,9856
11200,9856
11424,9856
11648,9856
11872,9856
12096,9856
12320,9856
12544,9856
12768,9856
12992,9856
13216,9856
13440,9856
13664,9856
13888,9856
14112,9856
15680,9856
15904,9856
17696,9856
17920,9856
18144,9856
18368,9856
18592,9856
19264,9856
19488,9856
19712,9856
20608,9856
21056,9856
21280,9856
21504,9856
21728,9856
21952,9856
22176,9856
22400,9856
28000,9856
28224,9856
28448,9856
28896,9856
29792,9856
30016,9856
30240,9856
30464,9856
30688,9856
6944,10080
7168,10080
7392,10080
7616,10080
7840,10080
8064,10080
8288,10080
8512,10080
8736,10080
8960,10080
9184,10080
9408,10080
9632,10080
9856,10080
10080,10080
10304,10080
10528,10080
10752,10080
10976,10080
11200,10080
11648,10080
11872,10080
12096,10080
12320,10080
13216,10080
14560,10080
14784,10080
15008,10080
15232,10080
15456,10080
15680,10080
15904,10080
16128,10080
16352,10080
16576,10080
17024,10080
17248,10080
17472,10080
17696,10080
17920,10080
18144,10080
18368,10080
18592,10080
18816,10080
19488,10080
19712,10080
19936,10080
20608,10080
20832,10080
21056,10080
21280,10080
21504,10080
21728,10080
21952,10080
22176,10080
26880,10080
27104,10080
27552,10080
27776,10080
28000,10080
28224,10080
28896,10080
29344,10080
29568,10080
29792,10080
30016,10080
30240,10080
30464,10080
30688,10080
30912,10080
6944,10304
7168,10304
7392,10304
7616,10304
7840,10304
8064,10304
8288,10304
8512,10304
8736,10304
8960,10304
9184,10304
9408,10304
9632,10304
9856,10304
10080,10304
10304,10304
10528,10304
10752,10304
10976,10304
11648,10304
11872,10304
12320,10304
12768,10304
12992,10304
13216,10304
13440,10304
13664,10304
13888,10304
14112,10304
14336,10304
14560,10304
14784,10304
15008,10304
15232,10304
15456,10304
15680,10304
15904,10304
16128,10304
16352,10304
16576,10304
16800,10304
17024,10304
17248,10304
17472,10304
17696,10304
17920,10304
18144,10304
18368,10304
18592,10304
18816,10304
19040,10304
19936,10304
20160,10304
20384,10304
20608,10304
20832,10304
21056,10304
21280,10304
21504,10304
21728,10304
21952,10304
25760,10304
26208,10304
26432,10304
26656,10304
26880,10304
27104,10304
27328,10304
27552,10304
27776,10304
28000,10304
29120,10304
29344,10304
29568,10304
29792,10304
30016,10304
30240,10304
30464,10304
30688,10304
30912,10304
31136,10304
6944,10528
7168,10528
7392,10528
7616,10528
7840,10528
8064,10528
8288,10528
8512,10528
8736,10528
8960,10528
9184,10528
9408,10528
9632,10528
10304,10528
10528,10528
10976,10528
11200,10528
11424,10528
11648,10528
11872,10528
12096,10528
12320,10528
12544,10528
12768,10528
12992,10528
13216,10528
13440,10528
13664,10528
13888,10528
14112,10528
14336,10528
14560,10528
14784,10528
15008,10528
15232,10528
15456,10528
15680,10528
15904,10528
16128,10528
16352,10528
16576,10528
16800,10528
17024,10528
17248,10528
17472,10528
17696,10528
17920,10528
18144,10528
18368,10528
18592,10528
18816,10528
19040,10528
19264,10528
19488,10528
19712,10528
19936,10528
20160,10528
20384,10528
20608,10528
20832,10528
21504,10528
21728,10528
21952,10528
25312,10528
25536,10528
25760,10528
25984,10528
26208,10528
26432,10528
26656,10528
26880,10528
27104,10528
27328,10528
27552,10528
28224,10528
29344,10528
29568,10528
29792,10528
30016,10528
30240,10528
30464,10528
30688,10528
30912,10528
31136,10528
7168,10752
7392,10752
7616,10752
7840,10752
8064,10752
8288,10752
8512,10752
8736,10752
8960,10752
9184,10752
9408,10752
9856,10752
10080,10752
10304,10752
10528,10752
10752,10752
10976,10752
11200,10752
11424,10752
11648,10752
11872,10752
12096,10752
12320,10752
12544,10752
12768,10752
12992,10752
13216,10752
13440,10752
13664,10752
13888,10752
14112,10752
14336,10752
14560,10752
14784,10752
15008,10752
15232,10752
15456,10752
